ID,LATITUDE,LONGITUDE,ELEVATION,2018_MB,2019_MB,2020_MB,2021_MB,2022_MB,2023_MB,2024_MB,Total_Size_MB
AMMU0020027,40.13,44.47,907.0,,,,,,,,
AMU037609-1,40.95,43.78,2015.0,,,,,,,,
AMU037682-1,40.78,43.83,1866.0,,,,,,,,
AMU037690-1,40.63,44.23,2101.0,,,,,,,,
AMU037717-1,40.57,45.0,1917.0,,,,,,,,
AMU037772-1,40.38,43.9,1637.0,,,,,,,,
AMU037785-1,40.28,44.47,1093.0,,,,,,,,
AMU037787-1,40.13,44.05,865.0,,,,,,,,
AMU037789-1,40.13,44.47,1140.0,,,,,,,,
AMU037872-1,39.92,44.82,1064.0,,,,,,,,
AMU037950-1,39.15,46.17,1843.0,,,,,,,,
AMU037953-1,39.43,46.4,1477.0,,,,,,,,
AOI0000FNBC,-6.2699,14.247,566.9,0.551,0.844,0.328,,,,,
AOI0000FNCT,-12.4833,13.4833,37.8,0.909,2.0,2.0,2.0,1.0,3.0,2.0,
AOI0000FNGU,-11.1667,13.85,11.0,0.004,0.008,,,,0.004,,
AOI0000FNHU,-12.8089,15.7605,1702.9,2.0,2.0,2.0,1.0,1.0,3.0,2.0,
AOI0000FNMO,-15.2612,12.1468,64.0,1.0,1.0,1.0,1.0,1.0,0.166,0.007,
AOI0000FNSO,-6.1411,12.3718,4.6,2.0,1.0,1.0,0.869,1.0,0.535,0.021,
AOI0000FNSU,-11.1679,13.8475,11.0,2.0,2.0,1.0,1.0,0.405,0.164,0.019,
AOM00066116,-5.8667,13.4333,-999.9,,,,,,,,
AOM00066121,-6.0333,15.1167,920.0,,,,,,,,
AOM00066136,-7.1667,14.2667,540.0,,,,,,,,
AOM00066172,-9.2833,14.9167,795.0,0.021,0.045,0.179,0.13,0.025,,,
AOM00066187,-8.3667,18.9333,1180.0,,,,,,,,
AOM00066210,-11.2,13.85,10.0,2.0,2.0,1.0,1.0,0.398,0.162,0.019,
AOM00066223,-6.2667,14.25,567.0,0.546,0.836,0.325,,,,,
AOM00066270,-11.4167,15.1167,1304.0,,,,,,,,
AOM00066296,-11.8667,22.9,1126.0,,,,,,,,
AOU74-00014,-8.81,13.25,46.0,,,,,,,,
AOU74-00015,-8.82,13.12,59.0,,,,,,,,
AOU74-00028,-6.28,14.88,559.0,,,,,,,,
AOU74-00029,-6.33,14.78,559.0,,,,,,,,
AQA00749401,-14.367,-170.783,21.0,,,,,,,,
AQC00914594,-14.3333,-170.7667,42.4,,0.08,1.0,0.176,0.142,0.155,0.079,
AQC00914902,-14.2728,-170.6922,80.8,,,2.0,0.03,,,,
AQL000NSTP6,-14.28,-170.7,3.0,5.0,4.0,0.389,,0.821,4.0,2.0,
AQM00091764,-14.3333,-170.8333,-999.9,,,,,,,,
AQM00091766,-14.3167,-170.5667,-999.9,,,,,,,,
AQM00091768,-14.1833,-169.5,-999.9,,,,,,,,
AQW00061705,-14.3306,-170.7136,3.7,0.202,0.204,0.204,0.204,0.214,7.0,3.0,
ARA00870321,-25.217,-68.217,4040.0,,,,,,,,
ARA00870475,-24.75,-65.433,1261.0,,,,,,,,
ARA00872141,-29.217,-67.433,950.0,,,,,0.083,0.493,0.178,
ARA00872201,-28.45,-65.767,537.0,,,,,,,,
ARA00874001,-32.833,-70.083,3832.0,,,,,,,,
ARA00874271,-33.467,-67.55,504.0,,,,,,,,
ARA00874501,-32.183,-64.383,547.0,,,,,,,,
ARA00874781,-32.617,-60.183,29.0,,,,,,,,
ARA00874981,-33.583,-59.4,4.0,,,,,,,,
ARA00875021,-35.15,-70.2,2293.0,,,,,,,,
ARA00875121,-35.0,-67.65,464.0,,,,,,,,
ARA00875720,-34.567,-58.783,28.0,,,,0.01,0.125,2.0,1.0,
ARA00875740,-34.683,-58.65,30.0,,,0.402,0.416,0.884,4.0,2.0,
ARA00875891,-34.667,-57.983,11.0,,,,,,,,
ARA00876461,-37.533,-59.567,232.0,,,,,,,,
ARA00876961,-38.05,-57.55,4.0,,,,,,,,
ARA00877331,-39.267,-65.617,196.0,,,,,,,,
ARA00877430,-39.383,-62.017,6.0,,,,,,,,
ARA00877480,-38.733,-62.167,74.0,,0.005,5.0,5.0,5.0,5.0,2.0,
ARA00877580,-38.483,-58.833,32.0,,,,,,,,
ARA00877901,-40.783,-62.983,40.0,,,,,,,,
ARA00878070,-44.05,-70.433,720.0,,,,,,,,
ARA00878074,-44.033,-70.467,800.0,,,,,,,,
ARA00878251,-42.767,-65.033,6.0,,,,,,,,
ARA00878523,-46.583,-70.017,201.0,,,,,,,,
ARA00878527,-46.533,-71.0,430.0,,0.004,1.0,1.0,1.0,1.0,0.542,
ARA00879170,-51.6,-72.217,273.0,,,0.022,0.023,,,,
ARA00879491,-54.8,-64.367,8.0,,,,,,,,
ARA00889741,-62.983,-60.567,8.0,,,,,,,,
ARI0000SAAC,-31.2969,-57.9966,34.1,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAAJ,-34.5459,-60.9306,79.8,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAAU,-31.85,-59.0833,43.0,,,,,,,,
ARI0000SABA,-34.5833,-58.4833,25.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SABE,-34.5592,-58.4156,5.5,5.0,5.0,5.0,5.0,5.0,5.0,3.0,33.0
ARI0000SABM,-34.5833,-58.4833,25.0,0.004,,0.004,,0.004,,,
ARI0000SACE,-31.4447,-64.2831,502.0,0.034,0.123,0.069,0.039,0.401,3.0,1.0,
ARI0000SACO,-31.3236,-64.208,488.9,5.0,5.0,5.0,5.0,5.0,5.0,3.0,33.0
ARI0000SACP,-31.3333,-66.6,658.0,,,,,0.078,0.247,,
ARI0000SACV,-29.9,-63.6833,341.0,0.823,0.872,1.0,1.0,2.0,4.0,2.0,
ARI0000SADD,-34.5006,-58.6042,5.0,,,,,,,,
ARI0000SADF,-34.4532,-58.5896,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,33.0
ARI0000SADM,-34.6763,-58.6428,29.0,0.221,0.147,0.104,0.125,0.168,4.0,2.0,
ARI0000SADO,-34.5344,-58.6717,24.1,0.055,0.047,0.015,,0.034,,,
ARI0000SADP,-34.6099,-58.6126,18.0,0.252,0.539,0.31,0.301,0.771,4.0,2.0,
ARI0000SAEZ,-34.8222,-58.5358,20.4,5.0,5.0,5.0,5.0,5.0,5.0,3.0,33.0
ARI0000SAMJ,-30.25,-68.75,1165.0,,,0.259,0.529,0.513,0.446,0.222,
ARI0000SAMR,-34.5881,-68.4027,752.8,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAMU,-32.6,-69.3333,1844.0,,0.054,0.669,0.574,0.595,0.629,0.316,
ARI0000SANC,-28.5956,-65.7517,463.9,2.0,4.0,4.0,4.0,5.0,5.0,2.0,
ARI0000SANI,-28.0378,-67.5803,1209.4,,,,,0.104,0.793,0.484,
ARI0000SANO,-29.2239,-67.4389,950.1,,,,,,,,
ARI0000SANT,-26.8409,-65.1049,455.7,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARI0000SANW,-29.8833,-61.95,88.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAOC,-33.0851,-64.2613,420.9,5.0,5.0,4.0,3.0,4.0,5.0,2.0,
ARI0000SAOL,-34.1354,-63.3623,136.9,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAOS,-32.3847,-65.1865,616.0,0.007,0.005,,0.004,0.004,,,
ARI0000SAOU,-33.2732,-66.3564,709.9,2.0,4.0,4.0,5.0,5.0,5.0,2.0,
ARI0000SARI,-25.7373,-54.4734,279.2,5.0,5.0,5.0,5.0,5.0,5.0,3.0,33.0
ARI0000SARL,-29.6894,-57.1521,70.1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARI0000SARM,-30.2719,-57.6402,53.0,0.834,1.0,3.0,3.0,4.0,4.0,2.0,
ARI0000SARS,-26.7565,-60.4931,93.6,,,,,,,,
ARI0000SASO,-23.1528,-64.3292,356.0,0.815,0.991,4.0,3.0,4.0,5.0,2.0,
ARI0000SASR,-24.1667,-62.9,205.0,,0.03,0.516,0.569,0.641,0.995,0.493,
ARI0000SATK,-24.7214,-60.5488,129.8,0.625,0.654,2.0,3.0,3.0,3.0,1.0,
ARI0000SATR,-29.2103,-59.68,49.1,0.084,0.125,0.056,0.07,0.063,3.0,2.0,
ARI0000SATU,-29.7706,-57.9789,70.1,,,,,,,,
ARI0000SAVA,-40.033,-70.05,466.0,,,,,,,,
ARI0000SAVC,-45.7853,-67.4655,57.9,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARI0000SAVD,-42.0333,-71.1667,720.0,,,,,,,,
ARI0000SAVM,-45.5752,-69.077,271.0,0.004,,,,,0.004,,
ARI0000SAVN,-40.7512,-65.0343,25.9,,,,,,,,
ARI0000SAVR,-45.0167,-70.8167,697.0,,,,,,,,
ARI0000SAVT,-43.2105,-65.2703,43.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAVY,-42.7592,-65.1027,129.8,0.01,0.015,0.009,0.022,0.011,2.0,1.0,
ARI0000SAWA,-50.333,-72.3,220.0,,,,,,,,
ARI0000SAWC,-50.2803,-72.0531,203.9,0.092,0.085,0.029,0.066,0.12,0.261,0.013,
ARI0000SAWD,-47.7353,-65.9041,81.1,0.596,0.797,3.0,3.0,3.0,3.0,1.0,
ARI0000SAWM,-45.7,-70.25,545.0,,,,,,,,
ARI0000SAWR,-48.7833,-70.1667,356.0,,,0.314,0.609,0.625,0.617,0.294,
ARI0000SAWT,-51.6,-72.2167,273.0,0.019,0.044,0.023,0.023,,,,
ARI0000SAWU,-50.0165,-68.5792,110.9,,0.007,0.01,0.02,0.078,0.575,0.271,
ARI0000SAZA,-36.75,-59.8333,132.0,0.076,0.059,0.073,0.052,0.041,0.054,0.007,
ARI0000SAZB,-38.725,-62.1693,75.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAZD,-36.35,-57.7333,9.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAZE,-37.6,-62.3833,304.0,,,0.509,2.0,2.0,2.0,1.0,
ARI0000SAZI,-36.1871,-61.0761,93.9,,,,0.008,,,,
ARI0000SAZM,-37.9342,-57.5733,21.6,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARI0000SAZN,-38.949,-68.1557,272.8,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARI0000SAZQ,-39.0167,-64.0833,79.0,,,,,0.081,0.242,0.111,
ARI0000SAZR,-36.5883,-64.2757,192.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARI0000SAZS,-41.1512,-71.1575,846.1,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARI0000SAZU,-38.133,-65.917,231.0,,,,,,,,
ARI0000SAZV,-37.2354,-57.0292,9.8,,,,,0.014,0.065,0.412,
ARI0000SAZY,-40.0754,-71.1373,783.0,0.017,0.117,0.066,0.074,0.882,4.0,2.0,
ARM00086228,-25.583,-54.55,125.0,,,,,,,,
ARM00087021,-23.25,-64.3,307.0,,,,,,,,
ARM00087146,-27.567,-60.733,75.0,,,,,,,,
ARM00087148,-26.7333,-60.4833,91.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARM00087157,-27.45,-58.967,52.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARM00087171,-27.75,-57.633,74.0,,,,,,,,
ARM00087173,-27.5833,-56.6667,72.0,,,,,0.303,2.0,1.0,
ARM00087187,-27.4833,-55.1333,303.0,,,,,0.063,0.458,0.209,
ARM00087196,-27.583,-66.317,1068.0,,,,,,,,
ARM00087200,-28.633,-65.117,330.0,,,,,,,,
ARM00087213,-29.2333,-67.4333,945.0,,,,,0.084,0.498,0.18,
ARM00087273,-29.1,-59.217,38.0,,,,,,,,
ARM00087281,-29.217,-58.083,107.0,,,,,0.293,2.0,1.0,
ARM00087312,-31.583,-68.533,630.0,,,,,,,,
ARM00087320,-30.3667,-66.2833,467.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,
ARM00087345,-31.4,-64.1833,426.0,0.004,,2.0,4.0,4.0,4.0,2.0,
ARM00087387,-30.083,-58.767,68.0,,,,,,,,
ARM00087444,-32.3833,-65.1833,615.0,0.007,0.005,1.0,3.0,3.0,3.0,1.0,
ARM00087468,-33.6667,-61.9667,112.0,,,,,0.334,3.0,1.0,
ARM00087470,-32.5,-61.6667,96.0,,0.057,0.714,0.609,0.283,0.14,,
ARM00087540,-35.969,-62.7261,95.0,,,0.275,0.495,0.481,0.636,0.304,
ARM00087550,-35.45,-60.8833,76.0,,,,,0.074,0.82,0.451,
ARM00087569,-34.55,-58.7333,26.0,,,,,,,,
ARM00087580,-34.183,-58.267,36.0,,,,,,,,
ARM00087596,-35.3667,-57.2833,16.0,,0.164,2.0,2.0,2.0,2.0,1.0,
ARM00087598,-35.167,-56.25,11.0,,,,,,,,
ARM00087616,-36.217,-65.433,312.0,,,,,0.067,0.527,0.242,
ARM00087637,-37.4333,-61.8833,233.0,,,0.34,0.649,0.659,0.672,0.327,
ARM00087641,-36.8333,-59.8833,146.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,
ARM00087643,-36.8833,-60.2167,165.0,,0.168,2.0,3.0,3.0,3.0,1.0,
ARM00087649,-37.7167,-59.7833,207.0,,,0.357,0.77,0.707,0.689,0.324,
ARM00087658,-36.55,-56.6833,3.0,,,,,,,,
ARM00087759,-38.9,-70.05,1015.0,,,,,,,,
ARM00087763,-41.25,-71.617,1955.0,,,,,,,,
ARM00087774,-41.25,-68.7333,888.0,0.954,1.001,2.0,1.0,2.0,3.0,1.0,
ARM00087926,-51.633,-69.217,20.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0
ARM00087928,-52.333,-68.35,24.0,,,,,,,0.004,
ARM00087936,-54.7,-67.25,105.0,,,,,,,,
ARM00088968,-60.7333,-44.7333,8.0,2.0,2.0,1.0,1.0,2.0,2.0,0.842,
ARU00060199,-34.58,-58.48,9999.0,,,,,,,,
ARU087022-1,-22.65,-63.82,450.0,,,,,,,,
ARU087046-1,-24.38,-65.08,905.0,,,,,,,,
ARU087371-1,-31.7,-60.82,18.0,,,,,,,,
ARU087374-1,-31.78,-60.48,78.0,,,,,,,,
ARU60-00136,-32.95,-60.33,36.0,,,,,,,,
ASA00749455,-21.417,145.233,396.0,,,,,,,,
ASA00749459,-27.25,151.417,413.0,,,,,,,,
ASA00749467,-33.8,151.0,19.0,,,,,,,,
ASA00941051,-14.05,121.8,8.0,,,,,,,,
ASA00941450,-14.917,134.0,70.0,,,,,,,,
ASA00942152,-15.367,126.3,386.0,,,,,,,,
ASA00942180,-17.85,129.633,403.0,,,,,,,,
ASA00943211,-24.05,132.75,520.0,,,,,,,,
ASA00943265,-23.8,133.917,541.0,,,,,,,,
ASA00944051,-28.3,113.583,11.0,,,,,,,,
ASA00944291,-28.117,117.833,409.0,,,,,,,,
ASA00944310,-25.45,117.117,428.0,,,,,,,,
ASA00944470,-29.667,119.267,434.0,,,,,,,,
ASA00944580,-29.0,134.75,215.0,,,,,,,,
ASA00946781,-34.733,138.933,515.0,,,,,,,,
ASA00947631,-33.717,150.667,25.0,,,,,,,,
ASA00948450,-38.383,143.6,248.0,,,,,,,,
ASA00948581,-38.133,144.35,8.0,,,,,,,,
ASA00948665,-37.667,144.85,141.0,,,,,,,,
ASA00949040,-36.75,147.167,366.0,,,,,,,,
ASA00949761,-42.117,146.167,750.0,,,,,,,,
ASA00953150,-24.4,116.3,300.0,,,,,,,,
ASA00956720,-34.95,138.533,6.0,,,,,,,,
ASA00958170,-37.483,140.817,65.0,,,,,,,,
ASA00958420,-36.383,143.0,118.0,,,,,,,,
ASA00958540,-38.25,145.933,167.0,,,,,,,,
ASA00959060,-35.317,148.067,333.0,,,,,,,,
ASA00959800,-40.733,148.117,9.0,,,,,,,,
ASI0000ABWP,-12.683,141.933,19.0,,,,,,,,
ASI0000YABA,-34.9433,117.8089,71.0,6.0,6.0,6.0,7.0,4.0,,,
ASI0000YAMB,-27.6406,152.7119,27.7,10.0,10.0,10.0,11.0,11.0,11.0,5.0,68.0
ASI0000YARG,-16.6369,128.4514,159.1,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YAYE,-25.1861,130.9756,495.6,6.0,6.0,6.0,7.0,6.0,6.0,3.0,40.0
ASI0000YBAF,-27.5703,153.0081,19.2,2.0,2.0,2.0,4.0,4.0,5.0,2.0,
ASI0000YBAS,-23.8067,133.9022,545.3,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
ASI0000YBCV,-26.4133,146.2625,305.7,5.0,5.0,5.0,5.0,5.0,4.0,2.0,31.0
ASI0000YBDV,-25.8975,139.3475,47.8,5.0,5.0,5.0,5.0,5.0,4.0,2.0,31.0
ASI0000YBHI,-32.0014,141.4717,292.0,5.0,5.0,5.0,4.0,2.0,,,
ASI0000YBHM,-20.3581,148.9517,4.6,11.0,11.0,11.0,11.0,11.0,11.0,6.0,72.0
ASI0000YBLN,-33.6925,115.3953,16.8,,1.0,5.0,10.0,10.0,10.0,5.0,
ASI0000YBMA,-20.6639,139.4886,341.7,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
ASI0000YBNA,-28.8339,153.5625,2.1,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YBOK,-27.4114,151.7353,406.9,5.0,5.0,5.0,5.0,4.0,4.0,2.0,30.0
ASI0000YBTR,-23.6031,148.8069,200.2,,,0.823,3.0,4.0,4.0,2.0,
ASI0000YBUD,-24.9039,152.3186,32.6,5.0,5.0,5.0,5.0,3.0,,,
ASI0000YBWW,-27.5583,151.7933,459.9,,,1.0,10.0,11.0,10.0,5.0,
ASI0000YBWX,-20.8644,115.4061,7.9,5.0,5.0,5.0,4.0,2.0,,,
ASI0000YCAR,-24.8806,113.6722,4.0,5.0,5.0,4.0,5.0,2.0,,,
ASI0000YCAS,-28.8828,153.0669,26.2,5.0,5.0,4.0,4.0,2.0,,,
ASI0000YCBA,-31.5383,145.7939,220.7,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YCBB,-31.3325,149.2672,645.3,5.0,5.0,6.0,6.0,3.0,,,
ASI0000YCBP,-29.04,134.7208,225.6,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YCCY,-20.6686,140.5044,187.8,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YCDU,-32.1306,133.7097,23.5,7.0,7.0,7.0,7.0,6.0,6.0,3.0,43.0
ASI0000YCFS,-30.3206,153.1164,5.0,10.0,11.0,11.0,11.0,11.0,11.0,5.0,70.0
ASI0000YCIN,-17.5814,123.8283,91.4,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
ASI0000YCMM,-34.25,135.7167,58.0,4.0,4.0,5.0,6.0,5.0,6.0,3.0,33.0
ASI0000YCNM,-30.9833,148.3755,184.1,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YCOM,-36.3006,148.9739,946.7,6.0,6.0,7.0,7.0,5.0,,,
ASI0000YDBY,-17.37,123.6606,7.3,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YEML,-23.5675,148.1792,190.2,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YESP,-33.6844,121.8228,143.2,6.0,6.0,6.0,6.0,3.0,,,
ASI0000YGFN,-29.7594,153.03,33.5,6.0,6.0,6.0,6.0,4.0,,,
ASI0000YGLA,-23.8697,151.2228,19.5,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
ASI0000YGTH,-34.2508,146.0672,133.8,5.0,5.0,5.0,5.0,3.0,,,
ASI0000YHUG,-20.815,144.2253,317.9,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YIFL,-17.5594,146.0117,14.0,,,0.817,4.0,4.0,4.0,2.0,
ASI0000YJBY,-35.1472,150.6972,61.0,,,0.679,4.0,4.0,4.0,2.0,
ASI0000YLHI,-31.5333,159.0667,5.0,11.0,11.0,11.0,12.0,12.0,11.0,5.0,73.0
ASI0000YLIS,-28.8303,153.26,10.7,6.0,6.0,6.0,7.0,3.0,,,
ASI0000YLRE,-23.4342,144.2803,191.1,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YMAV,-38.0394,144.4694,10.7,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
ASI0000YMDG,-32.5625,149.6111,470.9,5.0,5.0,6.0,6.0,3.0,,,
ASI0000YMEK,-26.6117,118.5478,522.1,5.0,5.0,5.0,5.0,5.0,4.0,2.0,31.0
ASI0000YMER,-36.9086,149.9014,2.1,5.0,5.0,6.0,5.0,3.0,,,
ASI0000YMES,-38.0989,147.1494,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
ASI0000YMLT,-41.5453,147.2142,171.3,11.0,11.0,11.0,11.0,11.0,11.0,5.0,71.0
ASI0000YMND,-32.7033,151.4883,22.9,,,0.647,4.0,4.0,4.0,2.0,
ASI0000YMOR,-29.4989,149.8447,213.7,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YMTG,-37.7456,140.7853,64.6,6.0,6.0,7.0,6.0,4.0,,,
ASI0000YNBR,-30.3192,149.8272,240.2,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YNTN,-17.6836,141.0703,22.2,5.0,5.0,5.0,5.0,5.0,4.0,2.0,31.0
ASI0000YNWN,-23.4178,119.8028,525.5,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YOLD,-30.485,136.8767,104.5,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YPBO,-23.1711,117.7453,428.5,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YPGV,-12.2694,136.8183,58.5,10.0,10.0,10.0,10.0,10.0,10.0,5.0,65.0
ASI0000YPKU,-15.7781,128.7075,44.2,11.0,10.0,10.0,10.0,10.0,10.0,5.0,66.0
ASI0000YPMP,-14.8967,141.6095,3.0,,,,,,,,
ASI0000YPMQ,-31.4358,152.8633,3.7,2.0,2.0,2.0,2.0,2.0,,,
ASI0000YRMD,-20.7019,143.1147,206.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,31.0
ASI0000YSRI,-33.6006,150.7808,20.4,10.0,10.0,11.0,11.0,11.0,10.0,5.0,68.0
ASI0000YTEF,-21.715,122.2286,295.6,5.0,5.0,5.0,5.0,4.0,4.0,2.0,30.0
ASI0000YTIB,-29.4511,142.0578,178.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
ASI0000YTNK,-19.6344,134.1833,376.7,5.0,5.0,5.0,5.0,2.0,,,
ASI0000YTRE,-31.8886,152.5139,11.6,5.0,5.0,6.0,6.0,3.0,,,
ASI0000YWDH,-25.4131,142.6672,137.8,,,0.807,4.0,4.0,4.0,2.0,
ASI0000YWGT,-36.4158,146.3069,153.6,6.0,6.0,6.0,6.0,3.0,,,
ASI0000YWKB,-36.3211,142.4194,121.0,,,0.68,4.0,4.0,4.0,2.0,
ASI0000YWLU,-26.6292,120.2206,502.6,,,0.672,4.0,4.0,4.0,2.0,
ASM00074943,-13.3,131.133,131.0,,,,,,,,
ASM00074944,-19.767,146.85,122.0,,,,,,,,
ASM00093995,-31.533,159.083,46.0,,,,,,,,
ASM00093996,-29.05,167.933,109.0,,,,,,,,
ASM00093998,-54.5,158.95,6.0,,,,,,,,
ASM00094103,-14.1167,123.5333,5.0,3.0,4.0,4.0,3.0,4.0,0.045,0.022,
ASM00094108,-11.1667,132.4833,15.5,1.0,2.0,3.0,4.0,5.0,5.0,3.0,
ASM00094111,-14.233,129.45,18.0,,,,,,,,
ASM00094112,-13.09,131.85,55.0,,,1.0,5.0,5.0,6.0,3.0,
ASM00094123,-12.233,131.033,15.0,,,,,,,,
ASM00094151,-13.65,136.9333,18.0,,,,,,,,
ASM00094161,-12.7934,130.8542,50.0,,,0.676,5.0,5.0,6.0,3.0,
ASM00094162,-12.9141,131.8663,83.0,,,0.684,5.0,5.0,6.0,3.0,
ASM00094181,-10.59,142.22,3.0,,,0.121,4.0,4.0,4.0,2.0,
ASM00094207,-17.5333,118.95,8.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,
ASM00094221,-15.44,130.57,60.0,,,1.0,5.0,5.0,6.0,3.0,
ASM00094271,-19.3048,146.2438,385.5,,,0.696,4.0,4.0,4.0,2.0,
ASM00094272,-19.4082,146.762,176.4,,,0.677,4.0,4.0,4.0,2.0,
ASM00094273,-19.78,146.5,325.8,,,0.841,4.0,5.0,5.0,2.0,
ASM00094288,-16.95,145.75,401.0,,,0.777,4.0,4.0,4.0,2.0,
ASM00094296,-17.1167,152.0,9.0,,,,,,,,
ASM00094297,-19.28,147.06,0.0,,,0.123,4.0,4.0,4.0,2.0,
ASM00094298,-19.0833,152.3833,8.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,
ASM00094310,-19.5833,119.1,10.0,,,0.673,4.0,4.0,1.0,,
ASM00094314,-21.6333,116.3333,200.0,,,,,,,,
ASM00094315,-20.1333,127.9833,421.1,,,,0.465,3.0,1.0,,
ASM00094344,-21.6,138.3667,75.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,
ASM00094347,-20.9358,139.2964,396.0,,,0.784,4.0,4.0,4.0,2.0,
ASM00094348,-20.1167,139.7333,237.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,
ASM00094349,-20.5833,139.3333,392.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,
ASM00094394,-23.25,155.5333,7.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,
ASM00094407,-29.7614,143.1135,121.0,,,0.455,4.0,4.0,4.0,2.0,
ASM00094416,-29.217,116.0,274.0,,,,,,,,
ASM00094418,-28.0437,153.1871,108.2,,,0.668,4.0,4.0,4.0,2.0,
ASM00094419,-27.6932,152.9935,41.5,,,0.67,4.0,4.0,4.0,2.0,
ASM00094420,-25.9351,152.9647,31.3,,,0.675,4.0,4.0,4.0,2.0,
ASM00094475,-26.067,135.25,150.0,,,,,,,,
ASM00094548,-26.7167,152.8667,230.0,,,,,,,,
ASM00094551,-27.583,151.933,676.0,,,,,,,,
ASM00094561,-27.5433,153.2394,50.5,,,0.803,4.0,4.0,4.0,2.0,
ASM00094565,-25.3,152.817,17.0,,,,,,,,
ASM00094606,-32.217,115.683,10.0,,,,,,,,
ASM00094624,-32.683,116.667,250.0,,,,,,,,
ASM00094626,-31.65,117.25,236.0,,,,,,,,
ASM00094660,-32.4333,136.0667,213.0,,,,0.221,0.241,0.231,0.165,
ASM00094758,-31.7678,150.8418,467.0,0.125,0.108,,0.161,0.171,0.182,0.087,
ASM00094782,-33.4333,151.3667,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,26.0
ASM00094793,-30.24,147.53,130.0,,,0.117,4.0,4.0,4.0,2.0,
ASM00094795,-31.81,116.02,16.0,,,0.676,4.0,4.0,4.0,2.0,
ASM00094796,-30.07,141.01,94.0,,,0.111,4.0,4.0,4.0,2.0,
ASM00094797,-33.34,143.4,78.0,,,0.117,4.0,4.0,4.0,2.0,
ASM00094798,-31.73,144.93,179.0,,,0.116,4.0,4.0,4.0,2.0,
ASM00094803,-35.783,137.033,23.0,,,,,,,,
ASM00094815,-35.55,138.617,5.0,,,,,,,,
ASM00094824,-38.1333,141.6333,27.0,,,,,,,,
ASM00094858,-36.94,145.05,193.0,,,0.123,4.0,4.0,4.0,2.0,
ASM00094867,-37.683,144.95,110.0,,,,,,,,
ASM00094924,-35.233,149.0,605.0,,,,,,,,
ASM00094931,-36.667,149.817,11.0,,,,,,,,
ASM00094944,-35.13,147.25,187.0,,,,4.0,4.0,4.0,2.0,
