Object,URL,Last_Modified,Timestamp,Size,Page
LCD_AJM00037851_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037851_2021.csv,2 months ago,2024/8/10 6:36,4 KB,3
LCD_AJM00037985_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037985_2021.csv,2 months ago,2024/8/10 6:36,5 MB,3
LCD_AJM00037989_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AJM00037989_2021.csv,2 months ago,2024/8/10 6:36,4 KB,3
LCD_ALI0000LATI_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALI0000LATI_2021.csv,2 months ago,2024/8/10 6:36,9 MB,3
LCD_ALM00013600_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013600_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_ALM00013601_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013601_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_ALM00013610_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013610_2021.csv,2 months ago,2024/8/10 6:36,4 KB,3
LCD_ALM00013611_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013611_2021.csv,2 months ago,2024/8/10 6:36,1 MB,3
LCD_ALM00013619_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013619_2021.csv,2 months ago,2024/8/10 6:35,2 MB,3
LCD_ALM00013622_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013622_2021.csv,2 months ago,2024/8/10 6:36,1 MB,3
LCD_ALM00013623_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013623_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_ALM00013624_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013624_2021.csv,2 months ago,2024/8/10 6:36,1 MB,3
LCD_ALM00013625_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013625_2021.csv,2 months ago,2024/8/10 6:36,2 MB,3
LCD_ALM00013629_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013629_2021.csv,2 months ago,2024/8/10 6:35,2 MB,3
LCD_ALM00013632_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013632_2021.csv,2 months ago,2024/8/10 6:36,1 MB,3
LCD_ALM00013633_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_ALM00013633_2021.csv,2 months ago,2024/8/10 6:35,1 MB,3
LCD_AMM00037609_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037609_2021.csv,2 months ago,2024/8/10 6:36,959 KB,3
LCD_AMM00037682_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037682_2021.csv,2 months ago,2024/8/10 6:36,1 MB,3
LCD_AMM00037699_2021.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2021/LCD_AMM00037699_2021.csv,2 months ago,2024/8/10 6:36,977 KB,3
