ID,Reason
14635,"DepDelay > threshold, ArrDelay > threshold"
14904,DepDelay > threshold
14982,ArrDelay > threshold
15062,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15121,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15216,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15291,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15295,DepDelay > threshold
15390,DepDelay > threshold
15531,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15608,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
15766,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15787,DepDelay > threshold
15850,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
15975,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
16284,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
16380,"DepDelay > threshold, ArrDelay > threshold"
16550,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
16618,"DepDelay > threshold, ArrDelay > threshold"
16655,"DepDelay > threshold, ArrDelay > threshold"
16709,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
16710,"DepDelay > threshold, ArrDelay > threshold"
16998,DepDelay > threshold
17122,"DepDelay > threshold, ArrDelay > threshold"
17123,"DepDelay > threshold, ArrDelay > threshold"
17299,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
17305,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
17368,ArrDelay > threshold
17380,ArrDelay > threshold
17448,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
17582,"DepDelay > threshold, ArrDelay > threshold"
17850,DepDelay > threshold
17906,"DepDelay > threshold, ArrDelay > threshold"
18044,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18158,"DepDelay > threshold, ArrDelay > threshold"
18194,DepDelay > threshold
18222,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18233,"DepDelay > threshold, ArrDelay > threshold"
18271,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18276,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18299,"DepDelay > threshold, ArrDelay > threshold"
18313,DepDelay > threshold
18323,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18354,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
18400,"DepDelay > threshold, ArrDelay > threshold"
18419,ArrDelay > threshold
18533,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
