Object,URL,Last_Modified,Timestamp,Size,Page
LCD_AMM00037882_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037882_2023.csv,2 months ago,2024/8/10 8:17,1 MB,3
LCD_AMM00037897_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037897_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037953_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037953_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AMM00037958_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AMM00037958_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_AOI0000FNCT_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOI0000FNCT_2023.csv,2 months ago,2024/8/10 8:18,3 MB,3
LCD_AOI0000FNGU_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOI0000FNGU_2023.csv,2 months ago,2024/8/10 8:18,4 KB,3
LCD_AOI0000FNHU_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOI0000FNHU_2023.csv,2 months ago,2024/8/10 8:18,3 MB,3
LCD_AOI0000FNMO_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOI0000FNMO_2023.csv,2 months ago,2024/8/10 8:17,166 KB,3
LCD_AOI0000FNSO_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOI0000FNSO_2023.csv,2 months ago,2024/8/10 8:18,535 KB,3
LCD_AOI0000FNSU_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOI0000FNSU_2023.csv,2 months ago,2024/8/10 8:18,164 KB,3
LCD_AOM00066210_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AOM00066210_2023.csv,2 months ago,2024/8/10 8:18,162 KB,3
LCD_AQC00914594_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AQC00914594_2023.csv,2 months ago,2024/8/10 8:18,155 KB,3
LCD_AQL000NSTP6_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AQL000NSTP6_2023.csv,2 months ago,2024/8/10 8:17,4 MB,3
LCD_AQW00061705_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_AQW00061705_2023.csv,2 months ago,2024/8/10 8:18,7 MB,3
LCD_ARA00872141_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ARA00872141_2023.csv,2 months ago,2024/8/10 8:18,493 KB,3
LCD_ARA00875720_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ARA00875720_2023.csv,2 months ago,2024/8/10 8:18,2 MB,3
LCD_ARA00875740_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ARA00875740_2023.csv,2 months ago,2024/8/10 8:18,4 MB,3
LCD_ARA00877480_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ARA00877480_2023.csv,2 months ago,2024/8/10 8:17,5 MB,3
LCD_ARA00878527_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ARA00878527_2023.csv,2 months ago,2024/8/10 8:18,1 MB,3
LCD_ARI0000SAAC_2023.csv,https://www.ncei.noaa.gov/oa/local-climatological-data/v2/access/2023/LCD_ARI0000SAAC_2023.csv,2 months ago,2024/8/10 8:18,5 MB,3
